-0.698784,-0.715333,0,-5.83725,0.715333,-0.698784,0,-26.6035,0,0,1,-1.68743,0,0,0,1
-0.0583283,-0.998297,0,-6.48161,0.998297,-0.0583283,0,-26.8932,0,0,1,-1.68753,0,0,0,1
-0.902518,0.430653,0,-5.8047,-0.430653,-0.902518,0,-25.7175,0,0,1,-1.68708,0,0,0,1
0.94264,-0.33381,0,-6.24562,0.33381,0.94264,0,-27.0157,0,0,1,-1.6879,0,0,0,1
0.566379,-0.824145,0,-6.60819,0.824145,0.566379,0,-27.2983,0,0,1,-1.68792,0,0,0,1
0.969014,0.247007,0,-7.23805,-0.247007,0.969014,0,-26.1247,0,0,1,-1.68727,0,0,0,1
